"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"904","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","152","139","52","06-01-2026","07:38 AM","12:22 PM"
"905","3","15-Maholi First","M057 UP85AG0774","W15R2","649","338","311","52","04-01-2026","07:56 AM","10:52 AM"
"906","2","24-Sarai Azamabad","MR034-70143664","W24MR1","100","52","48","52","06-01-2026","09:24 AM","11:22 AM"
"907","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","157","145","51","05-01-2026","08:25 AM","11:31 AM"
"908","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","151","140","51","04-01-2026","07:43 AM","11:57 AM"
"909","4","08-Atas","M204 UP85AG0955","W8R1","162","84","78","51","07-01-2026","08:46 AM","10:38 AM"
"910","4","08-Atas","M204 UP85AG0955","W8R1","162","84","78","51","05-01-2026","09:35 AM","11:51 AM"
"911","3","01-Birjapur","M108    UP85AG0796","W1R1","500","259","241","51","01-01-2026","09:02 AM","12:02 PM"
"912","4","13-Sunrakh","UP85ET7858","W13R4","251","130","121","51","03-01-2026","08:15 AM","12:03 PM"
"913","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","280","145","135","51","05-01-2026","07:30 AM","11:55 AM"
"914","1","68-Shanti Nagar","M178 UP85AG0760","W68R1","624","323","301","51","08-01-2026","07:33 AM","12:39 PM"
"915","4","13-Sunrakh","M200 UP85AG0968","W13R2","58","30","28","51","03-01-2026","11:17 AM","11:37 AM"
"916","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","180","93","87","51","09-01-2026","07:06 AM","09:25 AM"
"917","3","11-Tarsi","M042 UP85AG0883","W11R1","242","125","117","51","09-01-2026","07:47 AM","08:32 AM"
"918","3","11-Tarsi","M042 UP85AG0883","W11R1","242","125","117","51","06-01-2026","07:19 AM","08:00 AM"
"919","3","15-Maholi First","M057 UP85AG0774","W15R2","668","344","324","51","08-01-2026","08:53 AM","11:19 AM"
"920","3","33-Palikhera","M076  UP85AG0779","W33R2","538","277","261","51","07-01-2026","07:14 AM","12:34 PM"
"921","3","33-Palikhera","M010 UP14PT8107","W33R4","442","227","215","51","07-01-2026","08:28 AM","10:37 AM"
"922","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","272","260","51","09-01-2026","08:02 AM","11:01 AM"
"923","2","45-Birla Mandir","DL51GD9539","W45R2","362","185","177","51","01-01-2026","07:39 AM","11:07 AM"
"924","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","55","28","27","50","08-01-2026","08:43 AM","04:41 PM"
"925","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","187","95","92","50","08-01-2026","07:11 AM","11:50 AM"
"926","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","178","173","50","02-01-2026","08:20 AM","10:43 AM"
"927","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","182","177","50","04-01-2026","08:37 AM","10:46 AM"
"928","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","229","116","113","50","07-01-2026","07:01 AM","08:19 AM"
"929","3","01-Birjapur","M108    UP85AG0796","W1R1","521","263","258","50","05-01-2026","08:14 AM","11:01 AM"
"930","3","33-Palikhera","M010 UP14PT8107","W33R4","442","223","219","50","09-01-2026","08:13 AM","10:07 AM"
"931","1","18-General ganj","M174 UP85AG0771","W18R3","115","58","57","50","09-01-2026","08:25 AM","11:36 AM"
"932","2","12-Radhe Shyam Colony","M004 UP14PT7951","W12R4","532","268","264","50","06-01-2026","09:19 AM","10:39 AM"
"933","3","01-Birjapur","M108    UP85AG0796","W1R1","521","262","259","50","07-01-2026","08:11 AM","11:29 AM"
"934","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","186","184","50","08-01-2026","07:58 AM","11:42 AM"
"935","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","146","145","50","02-01-2026","07:47 AM","12:01 PM"
"936","1","14-Lakshmi Nagar Yamunapar","M256 UP85ET 7861","W14R1","651","326","325","50","09-01-2026","08:32 AM","11:24 AM"
"937","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","202","202","50","02-01-2026","08:05 AM","11:58 AM"
"938","3","15-Maholi First","UP14PT7948","W15R1","234","117","117","50","05-01-2026","09:28 AM","11:19 AM"
"939","1","61-Chaubia Para","MR022-70148549","W61WR3","148","74","74","50","07-01-2026","07:09 AM","09:48 AM"
"940","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","64","64","50","06-01-2026","07:20 AM","10:22 PM"
"941","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","58","29","29","50","02-01-2026","07:49 AM","07:52 AM"
"942","2","43-Ganeshra","M078   UP85AG0757","W43R4","58","29","29","50","06-01-2026","08:33 AM","11:09 AM"
"943","4","13-Sunrakh","M200 UP85AG0968","W13R2","58","29","29","50","01-01-2026","10:37 AM","11:41 AM"
"944","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","56","28","28","50","04-01-2026","07:54 AM","12:43 PM"
"945","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","271","135","136","49","01-01-2026","07:37 AM","08:54 AM"
"946","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","77","38","39","49","06-01-2026","07:58 AM","10:11 PM"
"947","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","63","65","49","08-01-2026","07:41 AM","02:44 PM"
"948","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","61","63","49","01-01-2026","08:47 AM","10:02 AM"
"949","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","91","94","49","03-01-2026","08:11 AM","09:52 AM"
"950","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","91","94","49","06-01-2026","07:54 AM","09:19 AM"
"951","4","13-Sunrakh","M200 UP85AG0968","W13R2","59","29","30","49","09-01-2026","09:44 AM","11:03 AM"
"952","1","53-Krishna Puri","MR044-70147541","W53MR1","94","46","48","48","05-01-2026","08:40 AM","10:57 AM"
"953","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","141","148","48","07-01-2026","08:02 AM","09:52 AM"
"954","1","18-General ganj","M174 UP85AG0771","W18R3","113","55","58","48","02-01-2026","07:43 AM","11:19 AM"
"955","2","45-Birla Mandir","M173 UP85AG0884","W45R3","253","123","130","48","01-01-2026","08:19 AM","10:28 AM"
"956","3","52-Chandrapuri","UP85AG0949","W52R3","346","167","179","48","04-01-2026","08:03 AM","10:19 AM"
"957","1","22-Badhri Nagar","RJO6GD1723","W22R1","361","174","187","48","04-01-2026","07:35 AM","11:56 AM"
"958","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","406","195","211","48","02-01-2026","08:46 AM","10:46 AM"
"959","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","168","183","47","07-01-2026","09:33 AM","11:36 AM"
"960","2","54-Pratap Nagar","DL51GD9539","W54R2","161","77","84","47","02-01-2026","08:19 AM","10:15 AM"
"961","2","16-Bakalpur","M255 UP85ET 7849","W16R3","486","232","254","47","08-01-2026","08:28 AM","10:08 AM"
"962","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","406","193","213","47","03-01-2026","08:03 AM","11:29 AM"
"963","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","169","190","47","08-01-2026","07:40 AM","10:26 AM"
"964","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","8","9","47","03-01-2026","08:20 AM","09:10 AM"
"965","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","8","9","47","01-01-2026","09:25 AM","11:07 AM"
"966","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","182","205","47","06-01-2026","07:36 AM","09:20 AM"
"967","4","69-Ratan Chhatri","M197 DL51GD9401_C","W69R3","49","23","26","46","02-01-2026","10:35 AM","10:58 AM"
"968","1","40-Rajkumar","M052 UP85AG0790","W40R1","94","44","50","46","04-01-2026","07:57 AM","10:18 AM"
"969","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","168","191","46","01-01-2026","07:10 AM","08:43 AM"
"970","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","168","191","46","07-01-2026","08:05 AM","09:40 AM"
"971","3","33-Palikhera","M076  UP85AG0779","W33R2","516","241","275","46","03-01-2026","06:51 AM","12:14 PM"
"972","3","15-Maholi First","M057 UP85AG0774","W15R2","649","303","346","46","05-01-2026","08:59 AM","01:10 PM"
"973","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","56","26","30","46","05-01-2026","08:13 AM","12:14 PM"
"974","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","56","26","30","46","03-01-2026","07:26 AM","10:27 AM"
"975","3","01-Birjapur","M014 UP14PT7936","W1R2","601","279","322","46","06-01-2026","07:47 AM","09:17 AM"
"976","3","33-Palikhera","M076  UP85AG0779","W33R2","517","240","277","46","04-01-2026","07:18 AM","12:51 PM"
"977","2","16-Bakalpur","M076  UP85AG0779","W16R6","317","147","170","46","09-01-2026","08:16 AM","09:05 AM"
"978","3","33-Palikhera","M027 UP14PT8097","W33R4","382","176","206","46","02-01-2026","08:44 AM","10:48 AM"
"979","3","15-Maholi First","UP14PT7948","W15R1","280","129","151","46","09-01-2026","09:59 AM","11:33 AM"
"980","3","01-Birjapur","M108    UP85AG0796","W1R1","521","240","281","46","04-01-2026","08:23 AM","12:33 PM"
"981","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","35","41","46","06-01-2026","08:17 AM","08:59 AM"
"982","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","165","194","45","03-01-2026","07:22 AM","10:03 AM"
"983","2","55-Govind Nagar","M010 UP14PT8107","W55R1","333","153","180","45","04-01-2026","08:12 AM","09:54 AM"
"984","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","85","100","45","07-01-2026","07:57 AM","09:18 AM"
"985","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","85","100","45","08-01-2026","08:13 AM","09:44 AM"
"986","3","33-Palikhera","M076  UP85AG0779","W33R2","538","247","291","45","09-01-2026","07:34 AM","12:11 PM"
"987","4","13-Sunrakh","M200 UP85AG0968","W13R2","59","27","32","45","07-01-2026","10:24 AM","11:05 AM"
"988","2","16-Bakalpur","M076  UP85AG0779","W16R6","317","145","172","45","07-01-2026","07:51 AM","08:52 AM"
"989","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","15","18","45","09-01-2026","08:47 AM","11:00 AM"
"990","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","183","221","45","06-01-2026","08:47 AM","11:55 AM"
"991","3","33-Palikhera","M091 UP85AG0778","W33R4","382","172","210","45","01-01-2026","08:06 AM","11:04 AM"
"992","4","67-Kemar Van","UP85ET7857","W67R2","198","89","109","44","02-01-2026","08:30 AM","10:52 AM"
"993","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","161","198","44","06-01-2026","07:29 AM","08:45 AM"
"994","3","15-Maholi First","M057 UP85AG0774","W15R2","628","281","347","44","03-01-2026","08:01 AM","09:54 AM"
"995","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","34","42","44","09-01-2026","08:12 AM","08:50 AM"
"996","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","47","21","26","44","05-01-2026","07:12 AM","12:28 PM"
"997","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","56","25","31","44","06-01-2026","08:02 AM","09:57 AM"
"998","4","13-Sunrakh","UP85ET7858","W13R4","251","111","140","44","01-01-2026","08:13 AM","12:14 PM"
"999","1","42-Manoharpur","RJ06GD1748","W42R1","111","49","62","44","05-01-2026","08:10 AM","10:39 AM"
"1000","4","67-Kemar Van","M219 UP85AG0962","W67R1","111","49","62","44","01-01-2026","08:08 AM","01:23 PM"
"1001","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","205","263","43","02-01-2026","08:24 AM","10:20 AM"
"1002","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","56","72","43","04-01-2026","07:39 AM","08:55 AM"
"1003","4","34-Radhaniwas","MR011-70145214","W34WBR1","94","41","53","43","05-01-2026","08:15 AM","10:44 AM"
"1004","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","33","43","43","02-01-2026","07:59 AM","08:44 AM"
"1005","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","33","43","43","07-01-2026","08:04 AM","10:58 AM"
"1006","1","61-Chaubia Para","MR022-70148549","W61WR3","148","64","84","43","08-01-2026","08:16 AM","09:40 AM"
"1007","3","57-Balajipuram","M102   UP85AG0758","W57R1","962","414","548","43","02-01-2026","08:26 AM","10:56 AM"
"1008","3","15-Maholi First","M057 UP85AG0774","W15R2","649","277","372","42","06-01-2026","08:08 AM","10:28 AM"
"1009","3","57-Balajipuram","UP85AG0756","W57R2","533","227","306","42","02-01-2026","07:53 AM","12:36 PM"
"1010","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","47","20","27","42","04-01-2026","07:42 AM","09:38 AM"
"1011","1","65-Holi Gali","UP14PT7749","W65R1","38","16","22","42","01-01-2026","07:34 AM","07:41 AM"
"1012","1","65-Holi Gali","UP14PT7749","W65R1","38","16","22","42","09-01-2026","07:19 AM","07:25 AM"
"1013","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","55","23","32","41","07-01-2026","09:52 AM","05:02 PM"
"1014","3","33-Palikhera","M010 UP14PT8107","W33R4","442","184","258","41","08-01-2026","08:22 AM","11:17 AM"
"1015","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","77","108","41","09-01-2026","08:12 AM","09:11 AM"
"1016","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","464","193","271","41","02-01-2026","07:37 AM","10:50 AM"
"1017","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","280","116","164","41","03-01-2026","07:23 AM","10:59 AM"
"1018","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","76","109","41","05-01-2026","09:56 AM","12:03 PM"
"1019","3","15-Maholi First","M057 UP85AG0774","W15R2","668","274","394","41","07-01-2026","09:28 AM","12:26 PM"
"1020","2","44-Radhika Bihar","M223 UP85AG0959","W44R2","420","172","248","40","09-01-2026","10:38 AM","12:03 PM"
"1021","2","16-Bakalpur","M255 UP85ET 7849","W16R3","486","199","287","40","09-01-2026","09:06 AM","12:19 PM"
"1022","4","08-Atas","M204 UP85AG0955","W8R1","162","66","96","40","06-01-2026","09:21 AM","10:11 AM"
"1023","4","13-Sunrakh","M200 UP85AG0968","W13R2","59","24","35","40","08-01-2026","10:59 AM","11:40 AM"
"1024","1","61-Chaubia Para","MR022-70148549","W61WR3","148","60","88","40","09-01-2026","08:18 AM","11:33 AM"
"1025","1","53-Krishna Puri","MR044-70147541","W53MR1","94","38","56","40","02-01-2026","08:35 AM","09:50 AM"
"1026","1","35-Bankhandi","MR045-70145206","W35MR1","47","19","28","40","04-01-2026","08:02 AM","11:20 AM"
"1027","3","15-Maholi First","M057 UP85AG0774","W15R2","668","269","399","40","09-01-2026","08:21 AM","10:09 AM"
"1028","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","155","232","40","05-01-2026","08:03 AM","10:41 AM"
"1029","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","10","15","40","09-01-2026","07:50 AM","07:51 AM"
"1030","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","51","77","39","03-01-2026","07:40 AM","01:22 PM"
"1031","3","15-Maholi First","UP14PT7948","W15R1","234","93","141","39","03-01-2026","09:29 AM","11:00 AM"
"1032","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","120","182","39","07-01-2026","08:15 AM","09:24 AM"
"1033","1","42-Manoharpur","RJ06GD1748","W42R1","111","44","67","39","06-01-2026","08:28 AM","10:34 AM"
"1034","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","159","245","39","01-01-2026","08:49 AM","12:22 PM"
"1035","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","145","57","88","39","06-01-2026","07:47 AM","11:08 AM"
"1036","1","18-General ganj","M174 UP85AG0771","W18R3","115","45","70","39","08-01-2026","10:36 AM","11:19 AM"
"1037","1","40-Rajkumar","M007 UP14PT7719_C","W40R2","167","65","102","38","07-01-2026","08:23 AM","01:05 PM"
"1038","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","21","33","38","02-01-2026","08:10 AM","11:27 AM"
"1039","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","157","247","38","03-01-2026","08:36 AM","12:57 PM"
"1040","3","11-Tarsi","M042 UP85AG0883","W11R1","242","94","148","38","01-01-2026","07:08 AM","08:04 AM"
"1041","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","112","177","38","06-01-2026","08:09 AM","09:05 AM"
"1042","1","42-Manoharpur","RJ06GD1748","W42R1","111","43","68","38","04-01-2026","08:09 AM","10:47 AM"
"1043","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","406","157","249","38","04-01-2026","08:22 AM","10:43 AM"
"1044","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","145","56","89","38","09-01-2026","07:44 AM","12:25 PM"
"1045","3","33-Palikhera","M076  UP85AG0779","W33R2","517","198","319","38","06-01-2026","07:48 AM","10:12 AM"
"1046","1","42-Manoharpur","RJ06GD1748","W42R1","115","44","71","38","07-01-2026","08:01 AM","10:23 AM"
"1047","1","18-General ganj","M174 UP85AG0771","W18R3","113","43","70","38","01-01-2026","07:43 AM","10:46 AM"
"1048","1","64-Ghati Bahalray","RJ06GD5309","W64R1","92","35","57","38","08-01-2026","10:24 AM","11:24 AM"
"1049","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","116","44","72","37","02-01-2026","12:35 PM","01:34 PM"
"1050","3","38-Civil Lines","M024 UP14PT7999","W38R2","342","128","214","37","01-01-2026","08:13 AM","11:38 AM"
"1051","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","158","59","99","37","09-01-2026","08:21 AM","10:24 AM"
"1052","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","198","334","37","08-01-2026","08:00 AM","11:12 AM"
"1053","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","112","190","37","01-01-2026","08:06 AM","08:52 AM"
"1054","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","24","41","36","07-01-2026","04:56 PM","04:57 PM"
"1055","1","65-Holi Gali","UP14PT7749","W65R1","38","14","24","36","08-01-2026","07:32 AM","11:04 AM"
"1056","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","445","162","283","36","01-01-2026","07:18 AM","10:10 AM"
"1057","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","55","20","35","36","09-01-2026","07:31 AM","10:16 AM"
"1058","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","12","21","36","06-01-2026","08:51 AM","09:15 AM"
"1059","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","4","7","36","08-01-2026","08:15 AM","10:10 AM"
"1060","3","29-Koyla Alipur","M253 UP85ET 7854","W29R2","58","21","37","36","01-01-2026","09:05 AM","09:53 AM"
"1061","1","18-General ganj","M174 UP85AG0771","W18R3","114","41","73","35","06-01-2026","07:44 AM","09:39 AM"
"1062","3","57-Balajipuram","M102   UP85AG0758","W57R1","963","346","617","35","09-01-2026","10:44 AM","12:22 PM"
"1063","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","104","187","35","01-01-2026","07:52 AM","10:08 AM"
"1064","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","227","81","146","35","06-01-2026","07:05 AM","08:18 AM"
"1065","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","144","260","35","05-01-2026","08:09 AM","11:39 AM"
"1066","4","67-Kemar Van","M219 UP85AG0962","W67R1","118","42","76","35","07-01-2026","09:30 AM","12:02 PM"
"1067","3","33-Palikhera","M013 UP14PT7750","W33R1","378","134","244","35","02-01-2026","07:35 AM","01:36 PM"
"1068","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","124","227","35","05-01-2026","09:52 AM","10:39 AM"
"1069","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","6","11","35","08-01-2026","08:36 AM","11:09 AM"
"1070","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","56","103","35","05-01-2026","07:42 AM","09:56 AM"
"1071","4","08-Atas","M204 UP85AG0955","W8R1","162","57","105","35","04-01-2026","08:40 AM","09:15 AM"
"1072","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","19","35","35","08-01-2026","08:31 AM","11:59 AM"
"1073","2","16-Bakalpur","M255 UP85ET 7849","W16R3","486","170","316","34","07-01-2026","09:03 AM","12:06 PM"
"1074","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","186","346","34","04-01-2026","08:04 AM","10:51 AM"
"1075","3","38-Civil Lines","M065 UP85AG0888","W38R1","209","73","136","34","06-01-2026","08:43 AM","10:33 AM"
"1076","1","18-General ganj","M174 UP85AG0771","W18R3","115","40","75","34","07-01-2026","10:26 AM","12:54 PM"
"1077","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","105","197","34","09-01-2026","08:36 AM","10:46 AM"
"1078","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","128","242","34","03-01-2026","09:07 AM","11:21 AM"
"1079","3","59-Maholi Second","UP85AG0777","W59R1","307","106","201","34","09-01-2026","07:48 AM","09:55 AM"
"1080","1","14-Lakshmi Nagar Yamunapar","M256 UP85ET 7861","W14R1","651","224","427","34","07-01-2026","10:47 AM","12:13 PM"
"1081","3","33-Palikhera","M076  UP85AG0779","W33R2","516","176","340","34","02-01-2026","07:22 AM","11:48 AM"
"1082","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","399","136","263","34","09-01-2026","09:10 AM","12:08 PM"
"1083","1","35-Bankhandi","MR045-70145206","W35MR1","47","16","31","34","08-01-2026","07:50 AM","10:52 AM"
"1084","1","35-Bankhandi","MR045-70145206","W35MR1","47","16","31","34","03-01-2026","07:45 AM","12:11 PM"
"1085","4","13-Sunrakh","UP85ET7858","W13R4","256","86","170","33","04-01-2026","08:27 AM","12:14 PM"
"1086","3","15-Maholi First","UP14PT7948","W15R1","280","94","186","33","07-01-2026","10:03 AM","11:08 AM"
"1087","2","16-Bakalpur","M073   UP85AG0753","W16R4","342","114","228","33","01-01-2026","07:36 AM","11:03 AM"
"1088","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","53","106","33","01-01-2026","07:33 AM","08:37 AM"
"1089","2","56-Mandi Randas","M016 UP14PT7747","W56R3","57","19","38","33","07-01-2026","07:46 AM","10:51 AM"
"1090","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","5","10","33","02-01-2026","10:11 AM","10:27 AM"
"1091","3","41-Dhaulipiau","MR027-70143441","W41MR1","9","3","6","33","09-01-2026","08:20 AM","09:43 AM"
"1092","2","20-Krishna Nagar First","M010 UP14PT8107","W20R1","505","168","337","33","02-01-2026","08:17 AM","12:37 PM"
"1093","2","16-Bakalpur","M073   UP85AG0753","W16R4","342","113","229","33","02-01-2026","07:46 AM","08:59 AM"
"1094","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","52","107","32","03-01-2026","07:49 AM","08:33 AM"
"1095","2","24-Sarai Azamabad","UP85AG0752","W24R2","225","73","152","32","09-01-2026","08:12 AM","12:14 PM"
"1096","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","41","86","32","08-01-2026","08:26 AM","09:56 AM"
"1097","4","08-Atas","M266 UP85ET 7864","W8R2","248","80","168","32","09-01-2026","10:03 AM","10:36 AM"
"1098","2","17-Bairaagpura","UP14PT7751","W17R1","527","168","359","31","04-01-2026","08:25 AM","11:11 AM"
"1099","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","399","127","272","31","08-01-2026","08:12 AM","09:19 AM"
"1100","2","24-Sarai Azamabad","M061 UP85AG0801","W24R5","373","118","255","31","05-01-2026","12:03 PM","12:31 PM"
"1101","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","24","52","31","05-01-2026","08:14 AM","08:56 AM"
"1102","2","03-Girdharpur","M257 UP85ET 7845","W3R3","106","33","73","31","06-01-2026","09:04 AM","10:29 AM"
"1103","1","40-Rajkumar","M052 UP85AG0790","W40R1","91","28","63","30","02-01-2026","08:17 AM","12:11 PM"
"1104","4","51-Gaushala Nagar","DL51GD9456","W51ER5","368","112","256","30","05-01-2026","11:21 AM","12:12 PM"
"1105","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","10","23","30","04-01-2026","08:09 AM","08:37 AM"
"1106","2","20-Krishna Nagar First","M235 UP85ET 7838_C","W20R1","505","153","352","30","01-01-2026","09:35 AM","11:17 AM"
"1107","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","37","87","29","09-01-2026","09:33 AM","10:40 AM"
"1108","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","57","17","40","29","07-01-2026","09:09 AM","11:12 AM"
"1109","1","35-Bankhandi","MR045-70145206","W35MR1","47","14","33","29","05-01-2026","08:07 AM","08:09 AM"
"1110","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","5","12","29","06-01-2026","08:36 AM","12:34 PM"
"1111","2","16-Bakalpur","M006 UP14PT8096","W16R4","349","102","247","29","09-01-2026","08:57 AM","10:12 AM"
"1112","2","31-Navneet Nagar","M237 UP85ET 7866","W31R1","320","93","227","29","06-01-2026","08:13 AM","10:50 AM"
"1113","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","449","130","319","28","04-01-2026","06:09 AM","11:10 AM"
"1114","1","65-Holi Gali","UP14PT7749","W65R1","38","11","27","28","05-01-2026","07:27 AM","07:39 AM"
"1115","2","16-Bakalpur","UP85FT2579","W16R1","440","125","315","28","03-01-2026","08:22 AM","09:42 AM"
"1116","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","36","91","28","02-01-2026","07:49 AM","08:57 AM"
"1117","2","03-Girdharpur","M006 UP14PT8096","W3R4","160","45","115","28","07-01-2026","10:50 AM","11:35 AM"
"1118","1","53-Krishna Puri","MR044-70147541","W53MR1","94","26","68","27","03-01-2026","08:27 AM","10:28 AM"
"1119","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","144","388","27","06-01-2026","08:31 AM","09:33 AM"
"1120","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","43","116","27","06-01-2026","07:42 AM","09:08 AM"
"1121","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","4","11","26","04-01-2026","08:16 AM","09:39 AM"
"1122","1","40-Rajkumar","M052 UP85AG0790","W40R1","91","24","67","26","01-01-2026","07:51 AM","10:24 AM"
"1123","2","54-Pratap Nagar","M087  UP85AG0785","W54R1","649","170","479","26","04-01-2026","07:59 AM","11:41 AM"
"1124","2","17-Bairaagpura","UP14PT7751","W17R1","527","137","390","25","06-01-2026","08:36 AM","10:54 AM"
"1125","2","43-Ganeshra","M078   UP85AG0757","W43R4","58","15","43","25","04-01-2026","06:48 PM","06:49 PM"
"1126","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","33","95","25","09-01-2026","07:51 AM","08:30 AM"
"1127","4","66-Keshighat","MR006-70143904","W66WBR1","141","36","105","25","02-01-2026","01:04 PM","01:12 PM"
"1128","2","56-Mandi Randas","MR004-70147590","W56WBR2","59","15","44","25","06-01-2026","08:03 AM","08:48 AM"
"1129","4","67-Kemar Van","M219 UP85AG0962","W67R1","111","28","83","25","02-01-2026","10:56 AM","11:47 AM"
