"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"227","3","59-Maholi Second","UP85AG0777","W59R3","221","211","10","95","20-01-2026","07:45 AM","08:45 AM"
"228","2","55-Govind Nagar","MUP85AG0798","W55R2","530","506","24","95","20-01-2026","06:53 AM","08:57 AM"
"229","3","52-Chandrapuri","UP16RT3811","W52R2","441","421","20","95","22-01-2026","06:10 AM","10:44 AM"
"230","2","55-Govind Nagar","M017 UP14PT7724","W55R3","462","441","21","95","25-01-2026","07:05 AM","11:19 AM"
"231","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","307","293","14","95","07-01-2026","08:32 AM","11:35 AM"
"232","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","303","289","14","95","08-01-2026","08:36 AM","11:54 AM"
"233","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","820","782","38","95","23-01-2026","07:57 AM","11:16 AM"
"234","4","34-Radhaniwas","DL51GD9441","W34R3","560","534","26","95","08-01-2026","08:29 AM","12:57 PM"
"235","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","818","780","38","95","28-01-2026","07:40 AM","10:25 AM"
"236","1","63-Maliyaan Sadar","M191 UP85AG0948","W63R1","407","388","19","95","26-01-2026","07:49 AM","10:27 AM"
"237","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","792","755","37","95","19-01-2026","07:55 AM","11:04 AM"
"238","3","52-Chandrapuri","UP16RT3819","W52R3","641","611","30","95","27-01-2026","08:04 AM","11:19 AM"
"239","1","64-Ghati Bahalray","RJ06GD5309","W64R1","190","181","9","95","11-01-2026","06:47 AM","11:46 AM"
"240","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","337","321","16","95","18-01-2026","07:25 AM","09:52 AM"
"241","3","59-Maholi Second","UP85AG0777","W59R1","421","401","20","95","21-01-2026","07:36 AM","10:32 AM"
"242","4","67-Kemar Van","M196 DL51GD9113_C","W67R4","21","20","1","95","07-01-2026","08:29 AM","10:03 AM"
"243","2","56-Mandi Randas","M053 UP85AG0769","W56R2","21","20","1","95","21-01-2026","09:29 AM","11:54 AM"
"244","4","67-Kemar Van","M196 DL51GD9113_C","W67R4","21","20","1","95","08-01-2026","08:36 AM","10:32 AM"
"245","2","55-Govind Nagar","M017 UP14PT7724","W55R3","460","438","22","95","12-01-2026","07:12 AM","11:47 AM"
"246","4","66-Keshighat","M264 UP85ET 7867","W66R1","188","179","9","95","04-01-2026","08:10 AM","12:05 PM"
"247","4","51-Gaushala Nagar","UP14PT8106","W51R2","1000","952","48","95","12-01-2026","06:10 AM","10:39 AM"
"248","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","354","337","17","95","27-01-2026","07:42 AM","10:04 AM"
"249","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","166","158","8","95","12-01-2026","08:12 AM","11:25 AM"
"250","2","56-Mandi Randas","M016 UP14PT7747","W56R3","103","98","5","95","23-01-2026","08:16 AM","12:23 PM"
"251","2","56-Mandi Randas","M016 UP14PT7747","W56R3","103","98","5","95","26-01-2026","06:41 AM","10:02 AM"
"252","2","54-Pratap Nagar","M087  UP85AG0785","W54R1","1315","1251","64","95","27-01-2026","12:27 AM","12:40 PM"
"253","1","22-Badhri Nagar","DL5TGD9454","W22R2","308","293","15","95","08-01-2026","07:23 AM","10:37 AM"
"254","1","35-Bankhandi","M132    UP85AG0770","W35R1","164","156","8","95","09-01-2026","07:57 AM","11:15 AM"
"255","3","52-Chandrapuri","M181 UP85AG0763","W52R1","553","526","27","95","07-01-2026","07:14 AM","11:50 AM"
"256","2","55-Govind Nagar","MUP85AG0798","W55R2","531","505","26","95","27-01-2026","06:52 AM","08:49 AM"
"257","3","27-Baad","M179 UP85AG0720_C","W27R1","388","369","19","95","07-01-2026","07:32 AM","10:48 AM"
"258","3","01-Birjapur","M014 UP14PT7936","W1R2","592","563","29","95","01-01-2026","07:29 AM","10:25 AM"
"259","3","01-Birjapur","M014 UP14PT7936","W1R2","1000","951","49","95","12-01-2026","08:23 AM","11:04 AM"
"260","4","34-Radhaniwas","DL51GD9441","W34R3","1252","1190","62","95","23-01-2026","08:56 AM","01:11 PM"
"261","3","27-Baad","M179 UP85AG0720_C","W27R1","786","747","39","95","21-01-2026","07:13 AM","11:25 AM"
"262","3","01-Birjapur","M014 UP14PT7936","W1R2","601","571","30","95","05-01-2026","08:34 AM","11:40 AM"
"263","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","100","95","5","95","01-01-2026","08:02 AM","09:12 AM"
"264","2","24-Sarai Azamabad","M096   UP85AG0894","W24R7","80","76","4","95","07-01-2026","08:10 AM","12:50 PM"
"265","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","20","19","1","95","27-01-2026","08:08 AM","10:00 AM"
"266","2","56-Mandi Randas","M053 UP85AG0769","W56R2","20","19","1","95","11-01-2026","08:11 AM","11:58 AM"
"267","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","778","739","39","94","12-01-2026","07:32 AM","10:27 AM"
"268","1","35-Bankhandi","M132    UP85AG0770","W35R1","139","132","7","94","02-01-2026","08:04 AM","08:51 AM"
"269","1","35-Bankhandi","M132    UP85AG0770","W35R1","139","132","7","94","05-01-2026","08:12 AM","08:49 AM"
"270","1","35-Bankhandi","M132    UP85AG0770","W35R1","139","132","7","94","06-01-2026","07:55 AM","10:13 AM"
"271","1","35-Bankhandi","M132    UP85AG0770","W35R1","139","132","7","94","01-01-2026","07:44 AM","09:40 AM"
"272","2","55-Govind Nagar","MUP85AG0798","W55R2","536","509","27","94","30-01-2026","06:51 AM","08:41 AM"
"273","2","55-Govind Nagar","MUP85AG0798","W55R2","531","504","27","94","23-01-2026","06:57 AM","08:58 AM"
"274","2","55-Govind Nagar","MUP85AG0798","W55R2","530","503","27","94","19-01-2026","06:50 AM","08:20 AM"
"275","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","193","183","10","94","25-01-2026","09:04 AM","11:53 AM"
"276","1","40-Rajkumar","UP16RT3822","W40R2","270","256","14","94","26-01-2026","07:09 AM","12:02 PM"
"277","1","22-Badhri Nagar","DL5TGD9454","W22R2","308","292","16","94","03-01-2026","07:27 AM","10:16 AM"
"278","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","38","36","2","94","26-01-2026","05:22 AM","06:03 AM"
"279","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","38","36","2","94","21-01-2026","07:23 AM","10:16 AM"
"280","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","303","287","16","94","01-01-2026","08:37 AM","11:53 AM"
"281","2","55-Govind Nagar","MUP85AG0798","W55R2","528","500","28","94","10-01-2026","06:59 AM","09:01 AM"
"282","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","338","320","18","94","31-01-2026","07:58 AM","09:53 AM"
"283","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","225","213","12","94","02-01-2026","07:23 AM","09:55 AM"
"284","3","27-Baad","M179 UP85AG0720_C","W27R1","786","744","42","94","19-01-2026","07:10 AM","10:21 AM"
"285","2","24-Sarai Azamabad","UP85AG0752","W24R2","262","248","14","94","13-01-2026","07:49 AM","11:44 AM"
"286","1","61-Chaubia Para","MR019-70148606","W61WBR4","56","53","3","94","23-01-2026","07:57 AM","11:08 AM"
"287","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","354","335","19","94","23-01-2026","06:48 AM","09:27 AM"
"288","1","63-Maliyaan Sadar","M191 UP85AG0948","W63R1","371","351","20","94","11-01-2026","07:59 AM","10:30 AM"
"289","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","204","193","11","94","19-01-2026","08:30 AM","11:07 AM"
"290","4","21-Chaitanya Bihar","M269 UP85ET 7841","W21R2","992","938","54","94","31-01-2026","07:44 AM","12:46 PM"
"291","4","34-Radhaniwas","M265 UP14PT8095","W34R2","1000","945","55","94","19-01-2026","07:50 AM","11:21 AM"
"292","1","22-Badhri Nagar","DL5TGD9454","W22R2","308","291","17","94","05-01-2026","08:01 AM","11:18 AM"
"293","1","22-Badhri Nagar","DL5TGD9454","W22R2","308","291","17","94","09-01-2026","07:39 AM","10:04 AM"
"294","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","307","290","17","94","09-01-2026","08:02 AM","11:12 AM"
"295","1","04-Ishapur Yamunapar","UP85FT2581","W4R2","415","392","23","94","31-01-2026","08:07 AM","11:16 AM"
"296","1","40-Rajkumar","UP16RT3849","W40R2","270","255","15","94","23-01-2026","07:49 AM","11:00 AM"
"297","4","67-Kemar Van","M196 DL51GD9113_C","W67R4","36","34","2","94","20-01-2026","08:10 AM","10:41 AM"
"298","1","18-General ganj","M050 UP85AG0772_C","W18R2","341","322","19","94","24-01-2026","07:51 AM","06:38 PM"
"299","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","161","152","9","94","01-01-2026","08:19 AM","11:52 AM"
"300","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","286","270","16","94","04-01-2026","07:52 AM","11:05 AM"
"301","1","04-Ishapur Yamunapar","UP85FT2581","W4R2","232","219","13","94","09-01-2026","08:32 AM","11:28 AM"
"302","3","59-Maholi Second","UP85AG0777","W59R1","410","387","23","94","10-01-2026","08:15 AM","11:07 AM"
"303","2","24-Sarai Azamabad","M096   UP85AG0894","W24R7","89","84","5","94","15-01-2026","07:52 AM","10:47 AM"
"304","2","55-Govind Nagar","MUP85AG0798","W55R2","531","501","30","94","24-01-2026","06:55 AM","09:18 AM"
"305","1","04-Ishapur Yamunapar","UP85FT2581","W4R2","230","217","13","94","01-01-2026","08:02 AM","12:09 PM"
"306","2","55-Govind Nagar","MUP85AG0798","W55R2","530","500","30","94","15-01-2026","07:04 AM","09:40 AM"
"307","2","55-Govind Nagar","MUP85AG0798","W55R2","528","498","30","94","11-01-2026","06:53 AM","08:50 AM"
"308","4","51-Gaushala Nagar","UP14PT8106","W51R2","1000","943","57","94","20-01-2026","06:20 AM","12:16 PM"
"309","3","52-Chandrapuri","M181 UP85AG0763","W52R1","526","496","30","94","02-01-2026","07:05 AM","01:28 PM"
"310","1","64-Ghati Bahalray","RJ06GD5309","W64R1","350","330","20","94","31-01-2026","08:03 AM","11:27 AM"
"311","1","05-Bharatpur Gate","MR030-70143656","W5MR1","35","33","2","94","22-01-2026","08:14 AM","12:25 PM"
"312","3","52-Chandrapuri","M181 UP85AG0763","W52R1","836","788","48","94","29-01-2026","07:46 AM","02:05 PM"
"313","1","35-Bankhandi","M132    UP85AG0770","W35R1","139","131","8","94","03-01-2026","08:33 AM","09:34 AM"
"314","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","486","458","28","94","16-01-2026","07:39 AM","12:35 PM"
"315","1","18-General ganj","M174 UP85AG0771","W18R3","364","343","21","94","12-01-2026","07:38 AM","09:40 AM"
"316","3","41-Dhaulipiau","UP85AG0756","W41R3","104","98","6","94","10-01-2026","07:43 AM","08:12 PM"
"317","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","225","212","13","94","01-01-2026","07:16 AM","10:03 AM"
"318","1","35-Bankhandi","M132    UP85AG0770","W35R1","224","211","13","94","24-01-2026","07:49 AM","01:40 PM"
"319","1","63-Maliyaan Sadar","M191 UP85AG0948","W63R1","396","373","23","94","13-01-2026","07:41 AM","10:23 AM"
"320","1","65-Holi Gali","M117   UP85AG0765_C","W65R2","86","81","5","94","02-01-2026","06:57 AM","11:03 AM"
"321","2","56-Mandi Randas","M016 UP14PT7747","W56R3","103","97","6","94","25-01-2026","06:55 AM","10:03 AM"
"322","3","32-Ranchibagar","M129   UP85AG0780","W32R2","308","290","18","94","04-01-2026","07:15 AM","10:44 AM"
"323","1","65-Holi Gali","M054 UP14PT7728","W65R3","205","193","12","94","18-01-2026","06:45 AM","12:58 PM"
"324","3","59-Maholi Second","UP85AG0777","W59R1","307","289","18","94","07-01-2026","07:28 AM","11:09 AM"
"325","3","52-Chandrapuri","UP16RT3811","W52R2","409","385","24","94","12-01-2026","06:48 AM","12:24 PM"
"326","3","59-Maholi Second","UP85AG0777","W59R3","221","208","13","94","18-01-2026","08:53 AM","10:59 AM"
"327","1","65-Holi Gali","M054 UP14PT7728","W65R3","187","176","11","94","11-01-2026","06:32 AM","12:58 PM"
"328","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","34","32","2","94","11-01-2026","07:32 AM","10:01 AM"
"329","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","34","32","2","94","10-01-2026","07:20 AM","11:13 AM"
"330","3","01-Birjapur","M014 UP14PT7936","W1R2","1000","941","59","94","21-01-2026","08:38 AM","11:51 AM"
"331","4","34-Radhaniwas","M225 UP85AG0953","W34R2","1016","956","60","94","26-01-2026","07:25 AM","12:22 PM"
"332","4","66-Keshighat","M264 UP85ET 7867","W66R1","438","412","26","94","18-01-2026","07:40 AM","11:10 AM"
"333","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","286","269","17","94","05-01-2026","08:09 AM","11:21 AM"
"334","4","21-Chaitanya Bihar","M269 UP85ET 7841","W21R2","992","933","59","94","29-01-2026","07:28 AM","06:50 PM"
"335","1","64-Ghati Bahalray","RJ06GD5309","W64R1","252","237","15","94","18-01-2026","06:50 AM","12:08 PM"
"336","3","10-Aurangabad First","UP16RT3863","W10R3","235","221","14","94","21-01-2026","07:26 AM","12:01 PM"
"337","1","65-Holi Gali","M054 UP14PT7728","W65R3","235","221","14","94","30-01-2026","07:14 AM","12:10 PM"
"338","4","66-Keshighat","M264 UP85ET 7867","W66R1","436","410","26","94","10-01-2026","07:58 AM","10:50 AM"
"339","2","58-Gau Ghat","M111  UP85AG0882","W58R1","218","205","13","94","26-01-2026","08:16 AM","11:53 AM"
"340","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","440","28","94","09-01-2026","07:37 AM","12:17 PM"
"341","3","10-Aurangabad First","UP16RT3863","W10R3","234","220","14","94","13-01-2026","07:50 AM","12:14 PM"
"342","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","818","769","49","94","30-01-2026","07:48 AM","10:31 AM"
"343","1","18-General ganj","M174 UP85AG0771","W18R3","364","342","22","93","13-01-2026","07:48 AM","10:59 AM"
"344","3","33-Palikhera","UP16RT3807","W33R3","377","354","23","93","31-01-2026","06:55 AM","10:12 AM"
"345","2","58-Gau Ghat","M111  UP85AG0882","W58R1","261","245","16","93","31-01-2026","07:55 AM","11:49 AM"
"346","4","66-Keshighat","M264 UP85ET 7867","W66R1","438","411","27","93","20-01-2026","07:31 AM","10:44 AM"
"347","4","66-Keshighat","M264 UP85ET 7867","W66R1","436","409","27","93","12-01-2026","07:56 AM","11:51 AM"
"348","1","65-Holi Gali","M054 UP14PT7728","W65R3","226","212","14","93","23-01-2026","06:46 AM","12:28 PM"
"349","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","161","151","10","93","09-01-2026","08:56 AM","11:15 AM"
"350","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","225","211","14","93","03-01-2026","07:12 AM","09:53 AM"
"351","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","337","316","21","93","21-01-2026","07:58 AM","12:55 PM"
"352","3","27-Baad","M179 UP85AG0720_C","W27R1","784","735","49","93","12-01-2026","07:09 AM","10:14 AM"
"353","4","25-Chharaura","UP85AG0964","W25R1","574","538","36","93","09-01-2026","07:54 AM","10:31 AM"
"354","3","41-Dhaulipiau","UP85AG0756","W41R3","127","119","8","93","20-01-2026","07:28 AM","10:08 AM"
"355","4","21-Chaitanya Bihar","M269 UP85ET 7841","W21R2","992","929","63","93","30-01-2026","07:52 AM","12:57 PM"
"356","3","27-Baad","M179 UP85AG0720_C","W27R1","786","736","50","93","18-01-2026","07:01 AM","11:14 AM"
"357","2","55-Govind Nagar","MUP85AG0798","W55R2","466","436","30","93","08-01-2026","07:01 AM","09:08 AM"
"358","2","55-Govind Nagar","M017 UP14PT7724","W55R3","155","145","10","93","05-01-2026","07:45 AM","11:50 AM"
"359","2","54-Pratap Nagar","M087  UP85AG0785","W54R1","1317","1232","85","93","29-01-2026","07:48 AM","12:27 PM"
"360","4","66-Keshighat","M264 UP85ET 7867","W66R1","185","173","12","93","02-01-2026","08:19 AM","11:21 AM"
"361","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","354","331","23","93","28-01-2026","07:19 AM","09:49 AM"
"362","2","58-Gau Ghat","M111  UP85AG0882","W58R1","261","244","17","93","29-01-2026","07:58 AM","10:56 AM"
"363","2","58-Gau Ghat","M111  UP85AG0882","W58R1","261","244","17","93","30-01-2026","08:14 AM","10:53 AM"
"364","1","64-Ghati Bahalray","RJ06GD5309","W64R1","92","86","6","93","09-01-2026","07:10 AM","11:12 AM"
"365","1","64-Ghati Bahalray","RJ06GD1038","W64R1","92","86","6","93","01-01-2026","07:03 AM","10:48 AM"
"366","4","34-Radhaniwas","M265 UP14PT8095","W34R2","444","415","29","93","07-01-2026","07:46 AM","11:03 AM"
"367","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","183","171","12","93","18-01-2026","08:20 AM","11:06 AM"
"368","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","183","171","12","93","19-01-2026","08:22 AM","11:38 AM"
"369","4","08-Atas","M266 UP85ET 7864","W8R2","319","298","21","93","21-01-2026","08:58 AM","11:12 AM"
"370","3","27-Baad","UP16RT3855","W27R5","789","737","52","93","28-01-2026","07:37 AM","12:00 PM"
"371","3","01-Birjapur","M014 UP14PT7936","W1R2","1000","934","66","93","13-01-2026","07:33 AM","10:34 AM"
"372","4","66-Keshighat","M264 UP85ET 7867","W66R1","438","409","29","93","19-01-2026","07:43 AM","11:23 AM"
"373","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","281","20","93","02-01-2026","07:55 AM","10:56 AM"
"374","2","55-Govind Nagar","MUP85AG0798","W55R2","466","435","31","93","04-01-2026","06:52 AM","08:45 AM"
"375","1","65-Holi Gali","M117   UP85AG0765_C","W65R2","195","182","13","93","26-01-2026","06:40 AM","10:47 AM"
"376","2","56-Mandi Randas","M053 UP85AG0769","W56R2","15","14","1","93","03-01-2026","08:02 AM","11:25 AM"
"377","2","56-Mandi Randas","M053 UP85AG0769","W56R2","15","14","1","93","01-01-2026","07:34 AM","10:36 AM"
"378","2","24-Sarai Azamabad","M061 UP85AG0801","W24R5","373","348","25","93","06-01-2026","08:25 AM","11:57 AM"
"379","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","820","765","55","93","27-01-2026","07:51 AM","11:25 AM"
"380","3","52-Chandrapuri","UP16RT3819","W52R3","641","598","43","93","23-01-2026","07:54 AM","12:29 PM"
"381","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","356","332","24","93","08-01-2026","09:13 AM","11:59 AM"
"382","3","59-Maholi Second","UP85AG0777","W59R3","221","206","15","93","30-01-2026","07:44 AM","10:50 AM"
"383","2","56-Mandi Randas","M016 UP14PT7747","W56R3","103","96","7","93","27-01-2026","08:22 AM","11:44 AM"
"384","4","66-Keshighat","M264 UP85ET 7867","W66R1","456","425","31","93","28-01-2026","08:01 AM","12:37 PM"
"385","1","65-Holi Gali","M054 UP14PT7728","W65R3","235","219","16","93","31-01-2026","07:21 AM","12:19 PM"
"386","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","778","725","53","93","10-01-2026","08:21 AM","01:01 PM"
"387","1","22-Badhri Nagar","DL5TGD9454","W22R2","308","287","21","93","07-01-2026","07:38 AM","09:57 AM"
"388","1","19-Ramnagar Yamunapar","M115 UP85AG0887_C","W19R3","366","341","25","93","26-01-2026","07:30 AM","11:16 AM"
"389","3","52-Chandrapuri","UP16RT3819","W52R3","644","600","44","93","28-01-2026","08:34 AM","12:17 PM"
"390","3","15-Maholi First","UP14PT7948","W15R1","234","218","16","93","04-01-2026","07:39 AM","10:41 AM"
"391","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","263","245","18","93","12-01-2026","07:18 AM","10:18 AM"
"392","1","63-Maliyaan Sadar","M191 UP85AG0948","W63R1","408","380","28","93","28-01-2026","07:48 AM","10:42 AM"
"393","1","04-Ishapur Yamunapar","UP85FT2581","W4R2","232","216","16","93","08-01-2026","08:40 AM","11:50 AM"
"394","3","29-Koyla Alipur","UP16RT3827","W29R2","58","54","4","93","24-01-2026","07:36 AM","08:43 AM"
"395","3","29-Koyla Alipur","UP16RT3827","W29R2","58","54","4","93","22-01-2026","08:11 AM","10:20 AM"
"396","3","01-Birjapur","M014 UP14PT7936","W1R2","592","551","41","93","03-01-2026","07:30 AM","10:33 AM"
"397","2","43-Ganeshra","M078   UP85AG0757","W43R4","202","188","14","93","28-01-2026","08:39 AM","12:04 PM"
"398","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","101","94","7","93","07-01-2026","07:59 AM","09:50 AM"
"399","2","55-Govind Nagar","UP16RT3858","W55R1","389","362","27","93","14-01-2026","07:48 AM","11:08 AM"
"400","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","821","764","57","93","31-01-2026","08:15 AM","10:53 AM"
"401","3","41-Dhaulipiau","UP85AG0756","W41R3","129","120","9","93","26-01-2026","06:03 AM","07:14 AM"
"402","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","644","599","45","93","18-01-2026","08:16 AM","10:46 AM"
"403","4","66-Keshighat","M264 UP85ET 7867","W66R1","456","424","32","92","29-01-2026","08:27 AM","12:08 PM"
"404","2","56-Mandi Randas","M016 UP14PT7747","W56R3","57","53","4","92","04-01-2026","07:40 AM","10:15 AM"
"405","3","27-Baad","M179 UP85AG0720_C","W27R1","383","356","27","92","04-01-2026","06:59 AM","10:02 AM"
"406","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","170","158","12","92","28-01-2026","07:38 AM","12:00 PM"
"407","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","820","762","58","92","26-01-2026","07:21 AM","09:35 PM"
"408","2","55-Govind Nagar","M017 UP14PT7724","W55R3","155","144","11","92","04-01-2026","07:02 AM","10:31 AM"
"409","3","27-Baad","UP16RT3855","W27R5","789","733","56","92","26-01-2026","07:19 AM","10:29 AM"
"410","2","54-Pratap Nagar","M087  UP85AG0785","W54R1","1000","929","71","92","19-01-2026","12:51 AM","11:33 AM"
"411","4","09-Gandhi Nagar","M278 UP85ET 7840","W9R2","644","598","46","92","21-01-2026","07:50 AM","11:28 AM"
